thread_id,turn_order,role,text,created_at
thread_2921924,2,customer,@Uber_Support @115873 please help! My number is +12039402660,Wed Nov 29 01:30:04 +0000 2017
thread_2921924,3,brand,"@808649 Thanks for reaching out, we're happy to help. We've received your message, and a member of our RUSH team will be following up with you there.",Wed Nov 29 01:40:39 +0000 2017
thread_2921924,4,customer,"@Uber_Support I still haven't received any news or message from your team. This is very frustrating, please help.",Wed Nov 29 15:01:23 +0000 2017
thread_2921924,5,brand,@808649 Thank you for providing that information. Someone from our team will be reaching out shortly.,Wed Nov 29 15:08:01 +0000 2017
thread_2921930,1,customer,"@Uber_Support I have been sending messages trying to get my invalid vehicle back on the road to no avail. Please email me at __email__  so I can use my laptop to discuss my problem.
@808650",Wed Nov 29 00:38:22 +0000 2017
thread_2921930,2,brand,"@808650 Thank you for providing those details. We just followed up via your in-app support and the email address linked to your account. Please check your messages in the ""Help"" section of your app or your email's inbox for further assistance.",Wed Nov 29 01:34:42 +0000 2017
thread_2921930,3,customer,"@Uber_Support @808650 Ваша компания ненавидит водителей , работающих на вас и клиентов тоже. А общаться с вами практически невозможно. Только письма и то через приложение. Колл центра нет, контактного центра нет. Хуже компании в России я не встречал.",Wed Nov 29 10:37:18 +0000 2017
thread_2921937,1,customer,OMG @115877 is THEE WORST! This the 2nd time I ordered and the restaurant NEVER prepared my food at @112049 #Atlanta they shouldn’t have a profile! #UberEats needs a better recourse! #Hangry,Wed Nov 29 01:28:47 +0000 2017
thread_2921937,2,brand,@808653 We're currently reviewing your email and will be in touch shortly. We appreciate your patience!,Wed Nov 29 01:31:43 +0000 2017
thread_2921937,3,customer,@Uber_Support Just take @112049 OFF as a choice! They aren’t reliable! Give me my refund immediately. I will resume using your service when you take Stockyard Burger OFF. No one deserves to be #Hangry over a simple food service! 🤬😤,Wed Nov 29 01:38:30 +0000 2017
thread_2921937,4,brand,"@808653 Hi, Tamika. We've located your in app message and we'll follow up with you further there. Please keep an eye out on your notifications for us.",Wed Nov 29 02:11:55 +0000 2017
thread_2923018,1,customer,Lowkey starting to hate using @115873. 😐,Wed Nov 29 02:21:06 +0000 2017
thread_2923018,2,customer,"@115873 ETA is never accurate, drivers always cancelling or not answering the phone. I’m tired.",Wed Nov 29 02:23:53 +0000 2017
thread_2923018,3,brand,@808909 Sorry to hear about your experience. Send us a note at https://t.co/593jusU1lP so our team can connect.,Wed Nov 29 02:25:58 +0000 2017
thread_2923037,1,customer,"@Uber_Support @115873 Is there anyway to reach you guys for india customers via phone? Ph Number has changed, and now cant log in to the app. since the email is tied to the prev phone number which we no longer used. How do i even reach you?",Wed Nov 29 02:18:41 +0000 2017
thread_2923037,2,brand,"@808912 At this moment, we don't offer phone support for these issues. We're sorry for any inconvenience. Visit this link https://t.co/Md7v036OoC so our team can assist.",Wed Nov 29 02:22:54 +0000 2017
thread_2923067,1,customer,"@Uber_Support just had one of the worst customer service experiences in my life from @115877.  Was told there was ""no supervisor available""...needless to say, I'm still hungry.",Wed Nov 29 02:04:22 +0000 2017
thread_2923067,2,brand,@808918 Sorry for the trouble! Please send us a DM with your email address and phone number so we can connect.,Wed Nov 29 02:10:32 +0000 2017
thread_2923999,1,customer,"@Uber_Support for uber indonesia management, please help the uber car drivers in batam in order to be free to take anywhere, like in jakarta we here work like a thief only, if to catch with taxi base, our car in damaged, and police ...",Wed Nov 29 02:53:20 +0000 2017
thread_2923999,2,brand,"@809136 Hello there! We appreciate your feedback, we'll be sure to escalate this to our team.",Wed Nov 29 02:57:52 +0000 2017
thread_2924001,1,customer,@Uber_Support @115873 @116276 take a look at your embarrassing partner support team... https://t.co/1qYwBxNZGJ,Wed Nov 29 02:52:59 +0000 2017
thread_2924001,2,brand,"@144383 Hi, Talal. Please send us a DM so we can follow up.",Wed Nov 29 02:56:25 +0000 2017
thread_2924001,3,customer,@Uber_Support @116276 @115873 @115877 https://t.co/H37J60bl5g,Wed Nov 29 02:58:27 +0000 2017
thread_2924001,4,brand,"@144383 A member of our team has been in touch via email, so please check your inbox and follow up there directly with any further questions.",Wed Nov 29 03:04:44 +0000 2017
thread_2925667,1,customer,"My driver never picked me up &amp; left me stranded for over an hour. She ignored my calls and never cancelled the ride. When I️ explained this to @115873 , they offered me nothing. Where’s the customer service?",Tue Nov 14 17:00:17 +0000 2017
thread_2925667,2,brand,@809500 Sorry to hear about that! Send us a DM with your email address and more details so we can follow up.,Tue Nov 14 18:01:06 +0000 2017
thread_2926795,1,customer,@Uber_Support  What do I do when my driver is driving while constantly on the phone and refuses to disconnect. And he is talking about ME in a very nasty manner. Btw refuses to follow GPS route as well.,Wed Nov 29 04:04:17 +0000 2017
thread_2926795,2,brand,@809766 Sorry to hear this was your experience! Please send us a note at https://t.co/K05RdmK3t4 so our team can connect right away.,Wed Nov 29 04:06:13 +0000 2017
thread_2926795,3,customer,@Uber_Support @uber_support Where do I find the Trip ID? I had to get off the vehicle and get another one finally. Couldn't take it anymore. Your support page says account administration will give Trip ID. Who is account admin?,Wed Nov 29 04:26:54 +0000 2017
thread_2926795,4,brand,@809766 Sorry for the trouble! Please send us a DM with your email address and phone number so we can connect.,Wed Nov 29 04:28:23 +0000 2017
thread_2927385,1,customer,@Uber_Support help! No issues with my account but can’t book,Wed Nov 29 04:29:14 +0000 2017
thread_2927385,2,brand,@809900 We’re here to help! Send us a note via https://t.co/xMxswVLBKT and we'll be in touch.,Wed Nov 29 04:29:59 +0000 2017
thread_2929786,1,customer,When you get charged for making the uber driven wait 2 minutes but also £4 fee for cancelling a trip when driver hasn't moved from his place for 13' (wait 14' now). Makes sense @Uber_Support .... 👌🏽,Wed Nov 29 06:32:39 +0000 2017
thread_2929786,2,brand,"@810479 Happy to connect. Send us a note here; https://t.co/e8HVorX5rh, and we'll be in touch!",Wed Nov 29 06:35:44 +0000 2017
thread_293005,1,customer,@Uber_Support How do I order a ride for a friend?,Fri Oct 06 16:53:23 +0000 2017
thread_293005,2,brand,@185782 Happy to clarify - please check out https://t.co/oPsmsdUCX5 for additional details.,Fri Oct 06 16:54:07 +0000 2017
thread_293005,3,customer,@Uber_Support Regarding Step 2 where is Someone Else selected from?,Fri Oct 06 18:55:03 +0000 2017
thread_293005,4,brand,"@185782 Hi Ed - ""Someone else"" is selected from the app menu after you hit the where to option. Refer to the help page if you have more questions.",Fri Oct 06 19:07:05 +0000 2017
thread_2932317,1,customer,"4 days have gone, however, there is no support actually helped me find my phone.@Uber_Support",Wed Nov 29 08:18:35 +0000 2017
thread_2932317,2,brand,@151837 We've followed up via DM!,Wed Nov 29 08:35:54 +0000 2017
thread_2932317,3,customer,"@Uber_Support Sir, I have lost my phone! I can’t sign in indeed, you know?",Wed Nov 29 21:13:03 +0000 2017
thread_2932317,4,customer,"@Uber_Support If I have my phone, things should be much easier, but the most important, losing cellphone in the car did really troubles me a lot! Could you please stand on my situation for a while? Only can I know I lost my phone on the morning of 11/24, only can I know the power-on password!",Wed Nov 29 21:18:58 +0000 2017
thread_2932317,5,brand,@151837 Sorry to hear about the trouble. We can see that a member of our team has reached out via in-app support. The communication is also routed to the email address you reached out on. You're more than welcome to follow up there with any additional questions!,Wed Nov 29 21:20:49 +0000 2017
thread_2932317,6,customer,"@Uber_Support I think DMs and emails may not work well when someone lost his cellphone, especially writing down a wrong email address . The fact seems true that they really do not help. Your team is nice but seems not helpful.",Wed Nov 29 22:24:52 +0000 2017
thread_2932317,7,customer,"@Uber_Support Could please try a different way? After all only me know my phone much, including the open-power password, all the apps, the records of calls and et al.",Wed Nov 29 22:26:57 +0000 2017
thread_2932317,8,brand,"@151837 Hi, we have followed up with you via DM.",Wed Nov 29 22:41:25 +0000 2017
thread_2933197,1,customer,@Uber_Support we have allready done payments but app show due? please check.we give you our numbers on private message.,Wed Nov 29 09:13:46 +0000 2017
thread_2933197,2,brand,@520534 Here to help! Send us a note via https://t.co/OhfgxSAY58 so we can help.,Wed Nov 29 09:15:42 +0000 2017
thread_2933972,1,customer,"My current @115873 is almost exactly like a HK taxi. Old, ill kept Prius driver asking for directions and routs while playing Chinese news on the radio. If only it was painted red...",Wed Nov 29 09:54:21 +0000 2017
thread_2933972,2,brand,"@811275 Sorry for the trouble! Send us a note here, https://t.co/z8NNR56eyf, and our team will be in touch.",Wed Nov 29 09:55:59 +0000 2017
thread_2933982,1,customer,@118730 @Uber_Support Please fucking justify your driver REFUSING to pick pick up an additional passenger on route TO EMERGENCY for someone who just had a medical emergency that necessitates them NOT BEING ALONE.,Wed Nov 29 09:17:02 +0000 2017
thread_2933982,2,customer,"@118730 @Uber_Support This isn't some case of adding in an additional arm of the trip in the opposite way. This is stop on direct route to the hospital (the quickest route, 0 deviation from this) and pick up someone because supervision is needed because they are in medical emergency.",Wed Nov 29 09:22:58 +0000 2017
thread_2933982,3,brand,@811279 Here to help! Please send us a note via https://t.co/z8NNR56eyf so we can connect.,Wed Nov 29 09:30:51 +0000 2017
thread_2933982,4,customer,"@Uber_Support Fill out a form to get some half canned ""we're so sorry, here's free rides to make it up to you with no repercussions for driver action"" email days later",Wed Nov 29 09:35:08 +0000 2017
thread_2933982,5,brand,@811279 Happy to take a look. Send us a DM (direct message) with your email address so we can connect.,Wed Nov 29 09:38:19 +0000 2017
thread_2933987,1,customer,"@115873 how can you charge me £4 to cancel a trip when the driver is dropping someone off near me, before he comes to pick me up!? 😂 https://t.co/etzTvOqP5J",Wed Nov 29 09:27:52 +0000 2017
thread_2933987,2,brand,@811280 Here to help! Send us a note via https://t.co/h840Iouehc so we can help.,Wed Nov 29 09:29:14 +0000 2017
thread_2933987,3,customer,@Uber_Support It doesn’t really give me the option to say my driver was already heading in my direction with another customer🤷🏻‍♂️,Wed Nov 29 09:31:44 +0000 2017
thread_2933987,4,brand,"@811280 Happy to further assist you! Find out more info here; https://t.co/e8HVorX5rh. If you'd like, you can also DM us with your email address so we can assist!",Wed Nov 29 09:37:30 +0000 2017
thread_2935447,1,customer,"I don’t know why I use @115873 , the app is trash. Wait 20 min for a driver, he gets 1 block from my house, then cancels",Wed Nov 29 10:45:48 +0000 2017
thread_2935447,2,customer,"@115873 I called him just before, just his phone has extremely loud static, can’t hear a word. Text him the directions. Cancels immediately after.",Wed Nov 29 10:46:21 +0000 2017
thread_2935447,3,brand,"@806259 We're here to help! Send us a note here, https://t.co/e8HVorX5rh and so our team will assist.",Wed Nov 29 10:48:54 +0000 2017
thread_2936253,1,customer,"@Uber_Support I still continue to have a problem booking an Uber.  Also, the replacement $15 code doesn’t work. https://t.co/ir4Gklvz1o",Wed Nov 29 11:09:30 +0000 2017
thread_2936253,2,brand,"@811282 We'll continue to follow up with you via in app messaging, please keep a lookout for further communications. Thanks, Kalani.",Wed Nov 29 11:12:15 +0000 2017
thread_2936253,3,customer,@Uber_Support Now I can’t login.,Wed Nov 29 19:18:21 +0000 2017
thread_2936253,4,brand,@811282 It seems a member of our team has reached out to you. Please check your email and follow up with them there.,Wed Nov 29 19:28:48 +0000 2017
thread_2937760,1,customer,@115873 your drivers get notifications and calls while on trips. They look at the app and also answer the calls while driving. Its dangerous and breaks the law. Please stop notifying drivers while they are driving.,Wed Nov 29 12:11:39 +0000 2017
thread_2937760,2,brand,@812068 We're here to help! Contact us via https://t.co/IeSxT5cVHC and we'll be in touch.,Wed Nov 29 12:14:23 +0000 2017
thread_2939688,1,customer,"@Uber_Support Hi, I have been charged a cancellation fee (twice), but both times i was at the pickup location and the driver did not appear. They then cancelled and made me pay a cancellation fee",Wed Nov 29 13:09:27 +0000 2017
thread_2939688,2,brand,@812494 We apologize for the trouble! Please send us a note at https://t.co/QsI1vsvcif and our team will be in touch.,Wed Nov 29 13:09:54 +0000 2017
thread_2941475,1,customer,"@Uber_Support am simon a driver partner who want to own a vehicle, I wonder why this is the second time that my name is not on the list sent to bank and I have met the qualifications.what's the problem?",Wed Nov 29 13:25:48 +0000 2017
thread_2941475,2,brand,@812735 We can take a look! Send us a note via https://t.co/NQIlt7ceYy so our team can get in touch.,Wed Nov 29 13:28:41 +0000 2017
thread_2942663,1,customer,@Uber_Support I did everything you asked me to do...but it doesn't seem that you don't keep your word...non emailed;;;nor the driver has contacted the number I gave,Wed Nov 29 14:07:40 +0000 2017
thread_2942663,2,brand,@284342 Looks like our team has connected with you via our in app-support. Please follow up there if you have any questions.,Wed Nov 29 14:11:15 +0000 2017
thread_2942663,3,customer,@Uber_Support what do you mean by in app-support? they asked me to fill in a formulaire and then SILENCE,Wed Nov 29 14:30:58 +0000 2017
thread_2942663,4,brand,"@284342 Our team has been in touch via email, Kumudithe. Please be sure to check your inbox and get back to us there so we can follow up further.",Wed Nov 29 14:33:39 +0000 2017
thread_2942667,1,customer,"Hey @115873, your customer service blows. Almost a month with no response....... 👀 https://t.co/zfpIzzzqTh",Wed Nov 29 14:01:31 +0000 2017
thread_2942667,2,brand,"@266478 We're sorry for the delay, Amanda. We've replied to your outreach within our support system, which you can view in-app or within your email inbox.",Wed Nov 29 14:10:04 +0000 2017
thread_2942673,1,customer,"Guys, I’m SHOOOOOK @115873; a friend just told me their account was disabled cause apparently a driver reported that they (the friend) pulled out a knife during the trip.",Wed Nov 29 13:55:46 +0000 2017
thread_2942673,2,customer,"@115873 This friend is THEEEE most harmless human on Earth, turns out the driver made up this incident because he didn’t have change and wanted her to walk to a gas station and make change for him.",Wed Nov 29 13:58:22 +0000 2017
thread_2942673,3,brand,"@812992 Hi there! Due to our privacy policy, we're not able to address these concerns over social. Please have the account holder (or the person you're writing in for) contact us at https://t.co/balq3Eyso6 so we can assist them further. Please let us know if you have any other questions.",Wed Nov 29 14:04:09 +0000 2017
thread_2943747,1,customer,"ay yo @115873 
what's up with this driver not knowing how to navigate my area with a phone that's not updating his route on gps?
#igotaflighttocatch",Wed Nov 29 14:28:50 +0000 2017
thread_2943747,2,brand,@813229 Here to help! Send us a note here; https://t.co/y4EDPcVZOI and our team will be able to assist!,Wed Nov 29 14:37:44 +0000 2017
thread_2943747,3,customer,"@Uber_Support it's all #good, I'ma stop being #petty
but just a #suggestion
you should make sure these guys have a #service check for their phone
#sameasamobileinspection #ktla",Wed Nov 29 14:43:21 +0000 2017
thread_2943747,4,customer,"@Uber_Support I was gonna stop being petty
but @112938 taught me better than that
we gotta do better @115873 https://t.co/MCUc0uBEb7",Wed Nov 29 14:54:30 +0000 2017
thread_2944896,1,customer,"@115877 I don't understand how hard it is to fully refund someone when they never received their food. Also, I have yet to be contacted with anyupdate for two weeks. Horrible service",Wed Nov 29 15:10:01 +0000 2017
thread_2944896,2,brand,@813499 We can take a look! Send us a DM with your email address so we can follow up.,Wed Nov 29 15:13:10 +0000 2017
thread_2946060,1,customer,@Uber_Support cancelled the ride to save myself and charged for the same https://t.co/g06PDN7lUA,Wed Nov 29 15:47:13 +0000 2017
thread_2946060,2,brand,@701079 We're here to help! Send us a DM with your email address so we can connect.,Wed Nov 29 15:54:15 +0000 2017
thread_2946060,3,customer,@Uber_Support __email__,Wed Nov 29 15:55:03 +0000 2017
thread_2946060,4,brand,"@701079 Thanks for letting us know. Look to delete the last Tweet with your email address as this is personal information. Also, we are unable to locate a recent request made with this account. Please send a quick note to https://t.co/zUe0dj6yoX so we can follow up with you. Thank you.",Wed Nov 29 16:01:50 +0000 2017
thread_2946060,5,customer,@Uber_Support Impossible to complain through this system,Wed Nov 29 16:14:50 +0000 2017
thread_2946116,1,customer,@Uber_Support my account is having problems,Wed Nov 29 15:27:48 +0000 2017
thread_2946116,2,brand,@250108 Here to help! Please send us a note here; https://t.co/QDn91HzZV0 so our team can connect right away.,Wed Nov 29 15:29:20 +0000 2017
thread_2947553,1,customer,wtf is up with @115873 lately??? https://t.co/qhFGqCoDyn,Wed Nov 29 16:21:58 +0000 2017
thread_2947553,2,brand,@814098 Here to help! Send us a note via https://t.co/e8HVorX5rh so our team can get in touch.,Wed Nov 29 16:24:47 +0000 2017
thread_2947611,1,customer,"@115873 trying to add new creditcard to my account, keeps giving errors and no one is responding to me on chat. Who can help me?",Wed Nov 29 15:56:23 +0000 2017
thread_2947611,2,brand,@814112 We're here to help! Send us a DM with your email address and more details so we can follow up.,Wed Nov 29 15:58:19 +0000 2017
thread_2952923,1,customer,@115873 ride pass act I action is not working.,Wed Nov 29 18:11:48 +0000 2017
thread_2952923,2,brand,"@815321 Sorry to hear about the trouble. We have a limited amount of passes and demand is high, so keep trying. Take a look at this page for more info: https://t.co/vMKzBXlRcL.",Wed Nov 29 18:25:34 +0000 2017
thread_2952923,3,customer,@Uber_Support I do understand that but it is not even giving me an option to buy.  Normally when I get email it takes me straight to purchase.   So confused.,Wed Nov 29 18:27:42 +0000 2017
thread_2952923,4,brand,"@815321 Hey there, Dorinda! We're sorry to hear that you're experiencing issues when trying to purchase a Ride Pass. We'd be more than happy to take a closer look into why you're not being given the option to buy via the email you received. Please DM us your email address so we can help.",Wed Nov 29 19:05:41 +0000 2017
thread_2952923,5,customer,@Uber_Support @815321 HELLO I AM HAVING YROIVLE TOO,Wed Nov 29 19:12:53 +0000 2017
thread_2952923,6,customer,@Uber_Support @815321 HI! I HAVE THE SAME TROUBLE. PLEASE RESPOND,Wed Nov 29 19:18:43 +0000 2017
thread_2952998,1,customer,@115873 your driver Ernest refused to end my trip after I got to my destination. And picked up another rider afterwards. On my trip! Refund me https://t.co/r0riucZ2sw,Wed Nov 29 17:54:23 +0000 2017
thread_2952998,2,brand,@815339 Hi there! We see your outreach via in-app. It seems a member of our team is currently reviewing your query and we'll follow shortly. We appreciate your patience.,Wed Nov 29 18:03:34 +0000 2017
thread_2952998,3,customer,@Uber_Support thank you!,Wed Nov 29 18:03:54 +0000 2017
thread_2954555,1,customer,So basically today I treated lunch for six people that don’t even fucking like because @115877 messed up the payment.,Wed Nov 29 18:48:53 +0000 2017
thread_2954555,2,brand,@244851 Sorry for the trouble! Send us a note at; https://t.co/3eYc7uUEUm so our team can assist.,Wed Nov 29 18:56:02 +0000 2017
thread_2954555,3,customer,@Uber_Support I submitted the “update payment form”. I am waiting for someone to respond to me and fix it.,Wed Nov 29 19:04:26 +0000 2017
thread_2954555,4,brand,@244851 We're here to help! Send us a DM with your email address so we can connect.,Wed Nov 29 19:13:55 +0000 2017
thread_2954587,1,customer,"Just give me an option for an auto-renew Ride Pass, @115873. You're going to lose a lot of customers with this stupid reindeer game B.S. 😡",Wed Nov 29 18:49:04 +0000 2017
thread_2954587,2,brand,"@815686 We're here to help! Find more info about Auto-renewing ride pass via https://t.co/1fyML2Nor6 thanks. If there's anything else, don't hesitate to reach us back.",Wed Nov 29 18:52:10 +0000 2017
thread_2954587,3,customer,"@Uber_Support Hey, @Uber_Support ! I was able to get the ride pass through the Ride Pass section of the app, but there does not appear to be an auto-renew toggle, as suggested by the help docs. I am on Android.",Thu Nov 30 00:20:10 +0000 2017
thread_2954587,4,brand,"@815686 Glad to hear you were able to purchase a Ride Pass, Richie! We'd be happy to review your account and investigate why the 'Monthly auto-renewal' option isn't appearing in-app. Please DM us the email address linked to your Uber account so we can assist you accordingly.",Thu Nov 30 00:55:24 +0000 2017
thread_2954602,1,customer,"Hey @115873 got my flat fares email but when I click on the link to purchase, there is no option to do so...help!!! https://t.co/QvSxo1xI54",Wed Nov 29 18:08:56 +0000 2017
thread_2954602,2,brand,"@815688 Sorry to hear about the trouble purchasing. We want to give each rider a chance to be able to purchase, as there are limited quantities. Demand is high, so keep trying. Take a look here for more info: https://t.co/vMKzBXlRcL.",Wed Nov 29 18:28:31 +0000 2017
thread_2954602,3,customer,@Uber_Support I opened the email instantly....I don’t understand.,Wed Nov 29 18:29:00 +0000 2017
thread_2954602,4,brand,"@815688 Please provide us with your account email address and a screenshot of the email you received. From there, we'd be happy to further assist.",Wed Nov 29 18:34:56 +0000 2017
thread_2954602,5,customer,@Uber_Support __email__ opened link to purchase as soon as email came in only to see no link in the app to purchase. There is no way it sold out. I think the email was sent in error to most users. https://t.co/T5didAsaZI,Wed Nov 29 18:37:58 +0000 2017
thread_2954602,6,brand,"@815688 Go ahead and DM us your account email along with a few details of your issue, and we'll take a look. Thanks!",Wed Nov 29 18:40:58 +0000 2017
thread_2954602,7,customer,"@Uber_Support __email__, got an email to purchase ride pass this morning, clicked on it instantly, was brought to the uber app and there was no link in the app to purchase. There was no way it could have been sold out based on my timeliness of trying to purchase https://t.co/bQ8koDcaEK",Wed Nov 29 18:44:10 +0000 2017
thread_2954602,8,brand,"@815688 Molly, we need you to DM (Direct Message) us that personal account information. We cannot proceed further until this is done. We kindly request you delete the tweet's containing your email address, and DM us for a follow-up. Thank you.",Wed Nov 29 18:47:38 +0000 2017
thread_2954610,1,customer,@Uber_Support I’m trying to purchase the Uber pass when it when on sale at 10 but redirects me to the app where I am not given an option to buy the pass. Can you help me please,Wed Nov 29 18:41:17 +0000 2017
thread_2954610,2,brand,"@815689 Hi, Jose! Please visit; https://t.co/3h8wdQ4EJK for more info. Please let us know if you have any other questions or concerns.",Wed Nov 29 18:47:30 +0000 2017
thread_2954627,1,customer,@115873 @Uber_Support there’s an actual glitch on your app! When the invite asks you to click the portal sends you back but doesn’t have tab to purchase,Wed Nov 29 18:25:26 +0000 2017
thread_2954627,2,customer,@115873 @Uber_Support I tried to purchase at the very min of the email so it’s not a sold out thing! I “uber” upset!,Wed Nov 29 18:26:25 +0000 2017
thread_2954627,3,brand,@815693 Hi there! Please visit; https://t.co/3h8wdQ4EJK for more info. Please let us know if you have any other questions or concerns.,Wed Nov 29 18:34:48 +0000 2017
thread_2954627,4,customer,@Uber_Support That doesn’t help! I have been invited &amp; I am currently on one! There’s no way you guys sold out in 60 seconds! There was no purchase option when I clicked on link,Wed Nov 29 18:36:54 +0000 2017
thread_2954627,5,brand,@815693 We're here to help! Send us a DM with your email address so we can connect.,Wed Nov 29 18:42:56 +0000 2017
thread_2954654,1,customer,"@Uber_Support Hello, I am trying to get on the phone with someone from Uber. I cannot find a number and there’s no option on the app. Can you please tell me what the number is for Uber?",Wed Nov 29 18:25:12 +0000 2017
thread_2954654,2,brand,"@815700 At this moment, we don't offer phone support for these issues. We're sorry for any inconvenience. Visit this link https://t.co/balq3Eyso6 so our team can assist.",Wed Nov 29 18:34:20 +0000 2017
thread_2955384,1,customer,@Uber_Support I am not able to login thru __email__ pls help need to book cab (Delhi),Wed Nov 15 08:49:42 +0000 2017
thread_2955384,2,brand,@721932 Here to help! Send us a note at https://t.co/Md7v036OoC so our team can connect right away.,Wed Nov 15 08:51:27 +0000 2017
thread_2956229,1,customer,@115873 urgent matter!! I left my phone in the car that picked me up today! how can I get my phone please,Wed Nov 29 19:17:15 +0000 2017
thread_2956229,2,brand,@635004 Here to help! Please contact us via https://t.co/VRGZX0s7tO so we can follow up.,Wed Nov 29 19:26:56 +0000 2017
thread_2956229,3,customer,@Uber_Support ive submitted the information. I need help immediately,Wed Nov 29 19:41:06 +0000 2017
thread_2956229,4,brand,@635004 Thank you for letting us know. We do see you were able to write into our support platform. A member of our team is on top of this and will be following up with you there. Keep an eye on this update coming your way. We appreciate your patience.,Wed Nov 29 20:11:45 +0000 2017
thread_2956261,1,customer,@Uber_Support I got a promo email that states my account receives 50% off rides and it's been 3 days and it's still not being credited. Help please,Wed Nov 29 19:00:02 +0000 2017
thread_2956261,2,brand,@816026 We're here to help! Send us a DM with your email address so we can connect.,Wed Nov 29 19:09:54 +0000 2017
thread_2957757,1,customer,@Uber_Support  I can't update my credit card info.   Need help to get account working again,Wed Nov 29 19:46:44 +0000 2017
thread_2957757,2,brand,@816382 Find out more info about error adding payment method here: https://t.co/YWcrRDAXHl,Wed Nov 29 19:57:14 +0000 2017
thread_2959263,1,customer,@Uber_Support Please check DM,Wed Nov 29 20:20:57 +0000 2017
thread_2959263,2,brand,"@816754 We see your DM and will be in touch shortly, Syed!",Wed Nov 29 20:25:50 +0000 2017
thread_2959283,1,customer,Hey @Uber_Support I have 7 unapproved charges from Uber on my cc. Haven't used your app in months since one of your drivers tried to punch me in the face. Need answers.,Wed Nov 29 20:13:37 +0000 2017
thread_2959283,2,brand,@816758 We can definitely follow up! Send us a note here; https://t.co/mCbloZWiGj so our team can connect.,Wed Nov 29 20:15:53 +0000 2017
thread_2960615,1,customer,"Hello! I just got an email saying ""To ensure your security, we have reset your password. To log into Uber, you will need to choose a new password"" - is this a legit email or should I flag it? Not entirely sure why my password has been reset...",Wed Nov 29 15:35:07 +0000 2017
thread_2960615,2,customer,@134233 Don't use the link the email may have provided. Go to Uber's website manually,Wed Nov 29 19:30:45 +0000 2017
thread_2960615,3,customer,"@817083 I would if I could get into my account - I'm not sure if it's just because I can't remember my password, or if it's because uber have legitimately changed it... @Uber_Support, fancy weighing in here?",Wed Nov 29 20:30:45 +0000 2017
thread_2960615,4,brand,"@134233 We can definitely take a closer look! Contact us here; https://t.co/kGIXas5Cxg, so we can help.",Wed Nov 29 20:42:50 +0000 2017
thread_2961938,1,customer,Wtf @115877 there's a metal wire in my food😖 https://t.co/dYS4JzWXeR,Wed Nov 29 20:58:42 +0000 2017
thread_2961938,2,brand,@817361 Here to help! Send us a note here; https://t.co/OWBkgXcbMl and our team will be able to assist.,Wed Nov 29 21:11:45 +0000 2017
thread_2961970,1,customer,a little frustrated with @115873.,Wed Nov 29 20:56:27 +0000 2017
thread_2961970,2,brand,@817370 We're here to help! Send us a DM with your email address and more details of your concern so we can follow up.,Wed Nov 29 21:03:53 +0000 2017
thread_2963322,1,customer,@115873 pls control your drivers/don't give them our phone #s? https://t.co/OLNX4C1s48,Wed Nov 29 21:24:00 +0000 2017
thread_2963322,2,brand,@817672 We take this very seriously. Please send us a DM with your email address so we can connect ASAP.,Wed Nov 29 21:30:07 +0000 2017
thread_2963324,1,customer,@115877 I’ve been waiting for a delivery driver and this is now my third attempt (15+mins each) to wait for support to answer the phone so I can cancel my order.  I would like to not pay for 2hour old food.  Please HELP! https://t.co/cdriADVGJE,Wed Nov 29 21:24:10 +0000 2017
thread_2963324,2,brand,@817673 We're here to help! Please send us a note via https://t.co/jP6giifgNM so we can connect.,Wed Nov 29 21:29:22 +0000 2017
thread_2965798,1,customer,@115873 you need to relieve the driver by the name of Michael who drives from Boca Raton. never have i been in a worse uber ride. a bitter old misogynist who makes rape jokes should not be employed by you if you value your customers’ comfort.,Wed Nov 29 22:11:58 +0000 2017
thread_2965798,2,customer,"the fact that this man, who has been employed with you for over 2 years, can so easily harass your customers without any form discipline, is truly reprehensible on your part.",Wed Nov 29 22:16:39 +0000 2017
thread_2965798,3,customer,"Michael began by calling my brother and I “assholes” no more than 15 seconds into our trip. he continued to joke about women in a derogatory manner, calling them terrible drivers and how “all women just needed to get laid to not be bitches.”",Wed Nov 29 22:18:40 +0000 2017
thread_2965798,4,customer,this is truly shameful. Michael has deeply disrespected both my brother and I without any reason behind it. I’m not ashamed to say i will not be using Uber any longer.,Wed Nov 29 22:21:08 +0000 2017
thread_2965798,5,customer,"as he listened to a talk radio show covering women who are survivors of sexual assault, Michael deemed it necessary to say, in a blatantly mocking manner, “oooh stop, don’t touch me there.” how can you employ someone with so little regard for basic human decency?",Wed Nov 29 22:24:52 +0000 2017
thread_2965798,6,customer,"@115873 @Uber_Support if you truly value your customers’ feedback on your drivers, then you would take this and run with it. this is the most appalling ride i have ever been in with your company and i do not plan on spending another cent with Uber.",Wed Nov 29 22:32:48 +0000 2017
thread_2965798,7,brand,"@507520 We're sorry to hear this was your experience! Send us a note here, https://t.co/2qNW2wZ8Mg and our team will be in touch.",Wed Nov 29 22:39:17 +0000 2017
thread_2965810,1,customer,@Uber_Support I tried to give you all the info on the accident last night but it says it can't submit.,Wed Nov 29 22:27:02 +0000 2017
thread_2965810,2,brand,@571772 Oh no! Thanks for bringing this to our attention. Go ahead and DM us for a follow-up so we can look into this further.,Wed Nov 29 22:36:17 +0000 2017
